,Stegen_ICR_5_pp1_Nov20_1_01_24960,Stegen_ICR_6_pp2_Nov20_1_01_24949,Stegen_ICR_7_pp1_Nov20_1_01_24969,Stegen_ICR_7_pp2_Nov20_1_01_24970,Stegen_ICR_7_pp3_Nov20_1_01_24952,Stegen_ICR_8_pp1_Nov20_1_01_24966,Stegen_ICR_8_pp2_Nov20_1_01_24959,Stegen_ICR_9_pp1_Nov20_1_01_24951,Stegen_ICR_9_pp2_Nov20_1_01_24946,Stegen_ICR_9_pp3_Nov20_1_01_24955,Stegen_ICR_10_pp2_Nov20_1_01_24965,Stegen_River_at_ICR2p1_Nov20_1_01_24962,Stegen_River_at_ICR2p2_Nov20_1_01_24968,Stegen_River_at_ICR3_Nov20_1_01_24971,Stegen_River_at_ICR6_Nov20_1_01_24958,Stegen_River_at_ICR7_Nov20_1_01_24945,Stegen_River_at_ICR8_Nov20_1_01_24957,Stegen_River_at_ICR9_Nov20_1_01_24956,Stegen_ICR_1_pp1_Nov20_1_01_24967,Stegen_ICR_2_pp1_Nov20_1_01_24953,Stegen_ICR_3_pp1_Nov20_1_01_24944,Stegen_ICR_4_pp1_Nov20_1_01_24961
318.9797246,0,0,0,1114220.5,2043957,0,1364215.3,0,0,0,0,3533375.5,2039482.6,0,1638357.5,0,0,0,1326291.6,0,0,0
318.979951,0,0,0,0,0,0,0,0,0,1200606.5,0,0,0,0,0,0,0,1228706.6,0,0,0,0
319.0460404,0,0,0,0,0,0,0,0,0,0,0,0,1259333.3,0,0,1797751,0,0,0,0,1906680.3,0
319.0823792,0,0,0,0,0,0,1174278.9,0,0,0,0,0,1176779,0,0,0,0,0,1180650.8,0,1446402.5,1540403
319.1184929,0,0,0,0,0,0,0,0,1353333.9,0,0,0,0,0,0,0,0,0,0,0,0,0
319.1187195,1302867.9,0,0,0,0,0,0,1261337.3,0,1396221.1,0,1466457,1310416.9,0,1620202.6,1468549.8,0,1824699.5,0,0,0,1406778.1
319.1189743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596609.5,0,0,0,0,0
319.1196201,0,0,1417062.5,0,2110038.8,0,1214988.5,0,0,0,0,0,0,1292221.6,0,0,0,0,6874355,2462708,1751565.1,0
319.1197816,0,1759920.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.1550284,0,0,0,0,0,0,0,1283807.8,1291516.1,0,0,0,1222102.8,0,0,0,0,0,0,0,0,0
319.1552275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898178,0,0,0,0
319.2409259,0,1376712.5,0,0,1799028,0,0,1218926.8,1380362.9,0,0,0,0,0,0,1476766.6,0,0,0,0,1476143.4,0
319.2414176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179908.5,0,0
319.3315614,0,0,0,0,0,0,0,1204094.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.8359667,1360356.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.8580633,0,1152965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.8906458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621857.1,0,1427818.9,0,0,0,0,0
319.8909087,0,0,0,0,0,0,0,0,0,2422697,0,0,0,0,0,0,0,0,0,0,0,0
319.891192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674182.1,0,0,0,0
319.8916514,1538800,0,0,0,0,0,1316610.8,1790305.9,1879674.9,0,1540958.8,0,0,0,0,1311651.5,0,0,0,0,0,0
319.9031398,0,0,0,1193737.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.907127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110998.5
319.9345121,0,0,0,0,1740315.4,1287546.8,0,0,0,0,0,1336815.6,1526612.4,1372748.3,0,0,1574772.6,0,0,0,0,1181147.9
319.9347091,0,1545556.5,0,1677071,0,0,0,0,0,0,0,0,0,0,0,1239340.4,0,0,0,0,0,0
320.022508,0,1282150.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.2752382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163506.1,0,0,0,0,0,0
320.7204035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144952.5
320.827637,0,0,0,0,0,0,0,0,0,0,0,1204374,2060773.5,1493225.1,0,0,0,0,0,0,0,0
320.8278188,0,0,0,0,0,0,0,0,0,1261180.1,0,0,0,0,0,0,0,0,0,0,0,0
320.828998,0,10277898,1835887.4,2349992.5,3638259,3065166,3910932.3,1289993.5,1216670.6,0,2661910.5,0,0,0,1702131.4,2175972,1452858.6,0,1522805.1,0,0,2334350.3
320.8291622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345007.4,0,0,0,0
320.841654,5211569,11338764,6375537.5,4888490.5,11206134,7585105,10994454,9000716,7225121,8740991,7932441,12439449,7618024,5250027.5,14214645,12043239,14010941,13231090,4039288,6123744,4228594.5,10861713
320.8480081,6394290,14875661,13982834,16175020,19402232,14253394,12612375,8239885,6477602,6410369,7594522,11833242,12113385,10859501,8717814,9507816,6611519,7243763,7174777.5,4254945,6214132,13667474
320.8799511,0,0,0,0,0,0,0,1145490.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.8886779,1252538.4,0,0,0,0,0,1429021.5,1736980.1,1582889.1,2390154,1357090.1,0,0,0,1350396.8,1493232.4,1392967.9,0,0,0,0,0
320.9005459,1122748.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.9259801,0,0,0,0,0,0,0,1562906.9,1477423.6,0,1423657.4,0,0,0,1204226.6,0,0,1196545,0,0,0,0
320.9261882,0,0,0,0,0,0,0,0,0,1687442.5,0,0,0,0,0,0,0,0,0,0,0,0
320.9308593,1736642.9,2443806.3,1808767.5,2321338,3008523.5,0,2247460.3,1413403.8,0,1251219.5,0,2297001.3,2064374.4,1924603.4,2138627.5,2120953,2524241.3,1800961.9,0,2434540.3,0,3199650.5
320.9310427,0,0,0,0,0,1274214.1,0,0,0,0,0,0,0,0,0,0,0,0,1938060.3,0,0,0
320.9486518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195398.3,0,0,0,0,0,0,0
320.9489153,0,0,0,0,0,0,0,0,0,0,0,0,0,1178366.5,0,0,0,0,0,0,0,1297062.1
320.9821481,0,0,0,1139394.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.98743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265241,0,0,0
321.0252693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2194726,0
321.0615788,0,0,0,0,0,0,0,1333811.4,1252167.6,0,0,0,1762315.8,0,0,1564180,0,1224985.5,0,0,1812272.1,0
321.0618096,0,0,0,0,0,0,0,0,0,0,0,1137601.9,0,0,0,0,0,0,1927593.8,0,0,0
321.0825316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254574.4,0,0,0
321.0979875,2306789,0,1522841.9,1212886.9,2093619.9,1874317.5,1551678.4,2566970,2254414,0,0,2808264.8,2187281.8,1990168.8,2240029.8,2357275.5,1781366.5,0,2420402,1845251.5,2289722.3,2316484
321.0982084,0,0,0,0,0,0,0,0,0,2638521.8,0,0,0,0,0,0,0,2288672.3,0,0,0,0
321.134364,1915884.4,0,1335967.6,1437917.1,1574716.6,1750166.1,1675076,2614592.5,2403156.5,2201793.8,1334354.3,2878415.5,2080791.6,1795103.3,2229283.5,2620963,2685566.8,2691110.8,2562746.3,1270280.5,1766468.6,2465995.3
321.13457,0,1115591.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.1709184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367942.8,0,1414850.4,0,0,0
321.2104175,0,0,0,0,0,0,0,0,1364066,0,0,0,0,0,0,0,0,0,0,0,0,0
321.3421887,0,1685873.9,0,0,1487470.6,0,0,1421926.3,0,1178353.3,0,1167606.6,0,0,1493316.5,0,0,0,0,0,0,1469684.9
321.3423776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073261.1,1120076.5,0,0,0,0
321.5245573,0,0,0,0,0,0,0,0,0,0,1138334.8,0,0,0,0,0,0,0,0,0,0,0
321.5759158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131774.5,0,0,0,0,0,0
321.8395629,0,2917079.3,1330448.1,1690199.5,2107366.3,0,2443187.3,2164160.8,1515218.3,1999715.4,2029276.6,2301524.5,1750155.5,0,3137172,2606261.3,2659612.5,2777767,0,1361515.4,0,1862488.8
321.8397325,0,0,0,0,0,1493052.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.8437342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127060.6,0,0,0,0,0,0,0
321.8458992,1489533.5,2917848.8,3699985.3,3576408.5,3786471.8,2542142,2905524.3,1400770,2002387.5,1304932.8,1485789.8,3232853.8,3159180.5,2888861,2377877,0,1356829.9,1605288.3,1552218.9,1193068.3,1342988.5,3259738
321.8460942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520310.6,0,0,0,0,0,0
321.8500665,0,0,0,0,1258216.9,1296191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.8786457,0,0,1578774.5,0,2391791.8,1293125.8,1793465.5,0,0,0,0,1160795.9,1326994,0,1311770.3,0,1133093.3,0,0,0,0,1562464.6
321.8789442,0,0,0,0,0,0,0,1174472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.8818725,0,0,0,0,0,0,0,0,0,0,0,1357404.6,0,0,2343066.8,0,2477862,2181294.8,0,1238897.3,0,1719649.3
322.0199594,0,0,0,0,0,1144167.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322.4164908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239869,0,0
322.8181112,0,0,0,0,0,0,0,0,0,0,1178524.6,0,0,0,0,0,0,0,0,0,0,0
322.843639,0,0,0,0,0,0,0,0,0,0,1167905.6,0,0,0,0,0,0,0,0,0,0,0
322.8750622,4164944.5,5627307.5,5255608.5,5203213,5463007,6133553,6266969,5166208,3561614.3,0,3901351.8,4900122,4121399.3,4301140,4848444,3400077.5,4564998.5,4281701,3968067.5,2201854.5,0,5430826
322.8752759,0,0,0,0,0,0,0,0,0,4003923.5,0,0,0,0,0,0,0,0,0,0,2678317,0
322.8782669,3283793.3,3131308,2613689,1676813.5,3727328,1880369.8,3572825.8,3454592.5,3155086.8,0,2782632.5,7570714.5,3857208,2750804.5,9086781,8275342,9888775,10775910,4302916,5390847,2647086,6092330.5
322.878477,0,0,0,0,0,0,0,0,0,4002388.3,0,0,0,0,0,0,0,0,0,0,0,0
322.8879033,0,0,0,0,0,1152308,1566299.3,4092546.3,3017360.5,4429398.5,3875754.5,0,0,0,1654334.1,0,2476553.3,2704743.3,0,0,0,0
322.9329842,0,0,0,0,1181933.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322.9491074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144008.1,0,0,0,0,0,0,0
322.9826186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184030.9,0,0,0,0,0
323.0043438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654865.3,0
323.040795,0,0,0,0,0,0,0,0,1449900.8,0,0,0,1434195.1,1362033.5,1226583.3,1481904.1,0,0,1563241,1435926.4,2623067.5,0
323.0772237,1912698.1,0,0,0,2123279.8,1442912.6,1528953.9,2846373.5,3274931.5,2913922.8,1287887.6,2615104.8,1875033.1,2058616,2352989.3,2566071.8,2074676.5,2414986.3,2908785.3,1847323.6,3210341.8,2335827
323.0803405,0,0,0,0,0,0,1209466.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.0805611,0,1412309.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3448946,0,0,0
323.085172,1203067.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.0938478,0,0,0,0,0,1129444.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.0982794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911414,2159134.5,0,0
323.1136444,3584897.5,2624476.5,2089951.6,1872695,3324440.5,2349417.3,2379391.8,4912300.5,4015802,4024459.3,2204118.8,4118855.8,3559263.3,3475838.5,3846499.3,4411839.5,4163644.8,4175249,5405817.5,3786784.8,3725935.8,4264538.5
323.1499929,2145161,0,1291749.6,1572157.4,1947681.1,1257073.9,1614213.8,2118835.3,2436800.8,1392019.9,0,0,2202469.3,1801093,2344297.3,2725319.3,2642501,3351959.8,0,2400806,0,1658465.6
323.1501995,0,0,0,0,0,0,0,0,0,0,0,2314574.8,0,0,0,0,0,0,2413185.8,0,1547386,0
323.1686208,0,0,0,0,4991013.5,0,0,0,4427972.5,0,0,1201490.3,0,0,0,1647563,0,0,0,3428904.8,4964479,0
323.1895038,0,0,0,0,1309098.6,0,0,2098874.5,3026120,0,0,0,0,0,0,1355215.4,0,0,1194122.6,1762603.8,1960581,0
323.852102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784816.6
323.8564022,0,0,0,0,0,0,0,0,0,0,1840744.9,0,0,0,0,0,0,0,0,0,0,0
323.8565767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753062.6,0,0,0,0,0
323.8791732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736478.8,0,0,0,0
323.9294548,3173930,3901060.8,4280935.5,4370888,5275868,2793514,3183365.3,3266886,2630481.8,2185803.8,1517687.3,4835813.5,4692968.5,4553232.5,4328427,4313707.5,2744055.5,3226664,4005682,3126935.3,2417491.8,6487808.5
323.9490102,0,0,0,0,0,0,0,0,0,0,0,1222633.3,0,0,0,0,0,0,0,0,0,0
323.9974898,0,0,0,0,0,0,1127312.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324.0057398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414467.1,0,0,0
324.3566489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153739.1,0
324.8359411,0,0,0,0,0,0,0,1219571.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324.8448608,1150696,0,0,0,0,0,1544093.1,4499957,5143039,0,3540267.5,0,0,0,1673094.8,1676590.5,1719754.9,2414803,0,0,0,0
324.8450445,0,0,0,0,0,0,0,0,0,5407783,0,0,0,0,0,0,0,0,0,0,0,0
324.874342,0,0,0,0,0,0,0,0,0,1141805.9,0,0,0,0,0,0,0,1213016.6,0,0,0,0
324.875733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252568.9,0,0,0,0
324.8840277,0,0,0,0,0,0,0,1394684.6,0,1378352.3,0,0,0,0,0,0,0,0,0,0,0,0
324.8842702,1498352.3,1875786.8,1496841.6,1833075.1,2039744.9,2367243.3,2048931.8,0,0,0,1917747.4,0,0,1128380.8,0,0,0,0,2072586,0,0,0
324.9153186,0,0,0,0,0,0,0,0,1439244.6,0,0,0,0,0,0,1210301.5,0,0,0,0,0,0
324.9176445,4115703.3,4439889.5,4290319.5,4309625,4258249,6225171,4820393.5,7175683,3753485.3,0,5035322,2065319,2088592.8,1582018.8,2359955.3,1430846,1685211.8,1726176.8,1660177.5,0,1254503.4,2036939
324.9178731,0,0,0,0,0,0,0,0,0,4782136.5,0,0,0,0,0,0,0,0,0,1301033.5,0,0
324.9258295,6622457,7847763.5,8750865,8006266.5,11356619,6311189,6615466.5,5605892.5,4849166.5,4705338.5,3731771.5,11858601,9775250,8177348,10021013,8591168,6903261.5,7161570.5,7953939.5,6337322.5,5121642,12607437
324.9453351,0,0,0,0,0,0,0,0,0,0,0,1313964.4,0,0,0,0,0,0,0,0,0,1160144.8
325.0016978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222326,0,0
325.0019046,2669320.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5114404.5,0,0,0
325.0183669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310687.8
325.0200711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945476,0
325.0564747,1734420.1,0,0,1232786.3,1325290.1,0,0,1565470,1508647.8,1385817.9,0,2009538.4,2092200.6,2054363.9,1657771.1,2217819.8,1312764.1,0,0,1535550.1,2332046.3,1791975.6
325.0566685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2123825,0,0,0
325.0928783,4493595.5,1889910.3,2532141.5,2514073,3714034.8,2719036.5,2334918.8,4598309,4789807,4228194.5,2244956.5,5539529.5,4076718.8,4419298.5,4348081.5,5409635.5,3742724.5,3622145.8,5922361,3773763.8,4500120,5090287
325.129272,2710307.3,2041213.8,2003763.8,2247839.5,3061755.5,2045765,2155981,3359788,3465781.8,3723371.5,1705827.8,4501200.5,4270261,3738857,4296888,4389739.5,3912205,3707656.5,4536897.5,2811209,3378850.3,3931126.8
325.1424823,0,1558912.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325.1478241,1382439.3,1156737.6,0,0,1534208,0,0,1267247.6,0,0,0,0,0,0,0,1689711.4,0,0,0,0,1325479.5,0
325.1656649,1366570.9,0,0,0,1443332.3,0,0,1496883.1,1830204.8,1752436.3,0,1803736,0,1346287.6,1784510.1,1576307.1,1220373.5,2187023.5,1910601.6,0,1390764.5,2322430.3
325.171319,0,0,0,0,0,0,0,0,5315134,0,0,0,0,0,0,0,0,0,0,3206479.5,4668078,0
325.1830553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8716151,0,0,0,0,0,0
325.1842267,43735344,33118090,20422462,20550314,711098880,17275218,24110550,67142200,692223552,22576248,29334894,36059868,66386112,29439732,27187394,164298608,16760346,30588690,42712652,551844672,793544384,31758338
325.1904784,0,0,0,0,7967242,0,0,0,7724609.5,0,0,0,0,0,0,2016632.5,0,0,0,6251346.5,8801971,0
325.196962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451445.3,0
325.2021597,0,0,0,0,0,0,1190105.3,0,0,0,0,0,0,0,0,0,0,0,2697298,1195476,0,0
325.340482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155569.3,0,0,0
325.8220545,0,0,0,0,0,0,1399874.4,1563315.4,1212860.3,2330900,1584876.5,0,0,0,1770800.8,1213696.4,2938543.3,3450763.5,0,0,0,0
325.8602254,0,0,0,0,0,0,0,0,1144771.8,0,1161972.1,0,0,0,0,0,0,0,0,0,0,0
325.8676172,0,0,0,0,0,0,0,1186236.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325.8678897,0,0,0,0,0,0,0,0,0,1137055.3,0,0,0,0,0,0,0,0,0,0,0,0
325.8930497,1736131.1,1293853.4,0,1804330.5,1646770.3,1601785.1,0,1376449.4,1434314.3,0,0,0,1388601.1,1190260,0,0,1136703.9,0,0,0,0,1365652.6
325.8932616,0,0,0,0,0,0,0,0,0,1462821.5,0,0,0,0,1480509.3,0,0,0,1182446.4,0,0,0
325.9171234,0,0,0,0,0,1225982.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325.9175061,0,0,0,0,0,0,0,1554886.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325.9177289,0,1204386.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326.6448615,0,0,0,0,0,0,1146064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326.8623058,0,0,0,1273309,1270425.8,0,0,0,0,0,0,2043435.6,1213666.8,1319717.5,1147882.4,0,0,0,0,0,0,2619230.5
326.8771559,0,0,0,0,0,0,0,1179525,1615501.3,1186456.6,0,0,0,0,0,0,0,0,0,0,0,0
326.8894555,3526805,0,2791529.8,2837986,3072416.3,3380964,3396346.8,3938695.5,2630031.8,3763739.8,2568384,2675249.3,2519015.5,1679146.5,2231791.3,1743080.4,0,2297943.3,1923536,0,2201227,2580324.3
326.889658,0,1813231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972139.6,0,0,0,0,0
326.9348797,1234846.5,0,0,0,0,0,0,0,1596056.9,0,0,1434682.4,0,0,0,0,0,0,0,0,0,1558125.6
326.9350679,0,0,0,0,0,0,0,0,0,1477159,0,0,0,0,0,0,0,0,0,0,0,0
327.0211094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870829.9,0,0,0
327.0358029,0,0,0,0,0,0,0,0,1496493.1,1293376.1,0,1448270.9,1326337.4,0,1220873.8,1266696.3,1268430.5,0,0,0,2657971.5,0
327.0721896,3057339.5,0,1551754.8,1488132,2617291.8,1425167.3,1804570.5,3742124.3,3023796.5,2273353.3,0,3248726.3,3207175.8,3045964,2733584.5,2905360.3,2411479.3,2710138.5,3938297.5,2489459,4009661.5,3398538.3
327.0831631,0,0,0,0,0,0,0,0,0,0,0,0,0,1130062.1,0,0,0,0,0,0,0,0
327.1085654,4340419,2114845.3,2574993.3,3037194.8,3779540.5,2512663.8,2868001,5371827.5,5320636,4262482.5,2420971.5,6371421.5,4701710,5002323,5091863,5794072.5,5002208,4486273.5,6225921.5,3539576.8,4556487.5,5726610
327.1448773,1236938.9,0,1149847.9,0,1965533.1,1399072.3,0,2676667,1571907.1,0,0,2447973,2011668.6,1945177.5,2230301.8,2441504.3,2222312.5,0,2571274,1905278.5,0,0
327.1451013,0,0,0,0,0,0,0,0,0,2047579.5,0,0,0,0,0,0,0,2013320.5,0,0,1465809.6,0
327.1455468,0,1130789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.1634178,1207118.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1136289,1665316.3,0,0,0,0,2646230.8,0
327.163667,0,0,0,0,1970913.6,0,0,0,1230790.9,0,0,0,0,0,0,0,0,0,0,0,0,0
327.1800833,1583570.4,1435948.4,1468830.3,0,14767078,0,0,2186178.3,14477258,0,1438969.6,2146924.3,2844699,1266272,0,5743912,0,0,1847057.9,12137604,16318683,1183393
327.1802594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373071.4,0,0,0,0
327.188396,0,0,0,0,1716199.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.1886219,0,0,0,0,0,0,0,0,2421708,0,0,0,0,0,0,0,0,0,0,2286725.3,1511389.6,0
327.1909704,0,0,0,0,6350824,0,0,0,5293004.5,0,0,0,1451804.9,0,0,1977642.4,0,0,0,4349061.5,6906078.5,0
327.2175309,0,0,0,0,0,0,1566516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.2177486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4361242.5,1148553.9,0,0
327.2180278,0,0,0,0,1300462.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.3466046,0,0,1185468.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.6456062,0,0,0,0,0,0,0,0,0,0,0,0,0,1151670.1,0,0,0,0,0,0,0,0
327.8470414,0,0,0,0,0,1213381.9,1389987.4,2031177.9,2669138,0,1589630.1,0,0,0,1512606.8,1618362.8,0,0,0,0,0,0
327.8472616,0,0,0,0,0,0,0,0,0,2716428.3,0,1430772.9,0,0,0,0,1958033,1961744.5,0,0,1482643.5,0
327.8543346,0,0,0,0,0,0,1197988.8,1217355.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.859386,0,0,0,0,1441927.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.8596484,0,0,0,1236119.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122095.9
327.8598595,0,0,0,0,0,0,0,0,0,0,0,0,1146388,0,0,0,0,0,0,0,0,0
327.9279996,0,0,0,1245348.1,1145239.9,1691096.9,0,1460826.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.9282303,0,1219019,0,0,0,0,1169073.9,0,0,1411360.8,0,0,0,0,0,0,0,0,0,0,0,0
327.9313036,4731762,0,1490215.6,0,2020248.6,0,1649586.4,5614683,4578403.5,0,0,5783814.5,3899040.8,2376939,4064942.5,5474765.5,4625573.5,4618529,2697404.3,3999483,3930538.8,4171327
327.9314812,0,0,0,0,0,0,0,0,0,4522785.5,2327439,0,0,0,0,0,0,0,0,0,0,0
327.9333282,2070386.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.9335148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400764.5,0,0,0
328.1117273,0,0,0,0,0,0,0,1163392.4,0,0,0,1144363.5,0,0,0,0,0,0,0,0,0,0
328.1834294,0,0,0,0,2273492.8,0,0,0,2394775.5,0,0,0,1155534,0,0,0,0,0,0,2090531.6,2654960.3,0
328.2129319,0,1154055.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328.7008698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161954
328.8304781,3051570.3,4700299.5,3110863.5,2343247,4751726.5,3888301.5,6212692.5,8140053.5,6024478.5,7666695.5,6609986,6838721,5699395,2821010.8,11150168,5260949.5,12484991,13361617,3004296,4085132.8,1608098.3,7354109.5
328.8609115,0,1367186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328.8924605,0,0,0,0,0,0,0,0,0,1277719.3,0,0,0,0,0,0,0,0,0,0,0,0
328.9048798,22875202,45456028,25502174,29357406,43951488,39058624,38295648,41174308,27885870,29839386,29990992,21126608,18484048,15255969,23276390,21140134,21000594,20005344,21361050,10933657,13742775,18021134
328.9105886,0,0,0,0,0,0,0,0,0,0,0,1229777.8,0,0,0,0,0,0,0,0,0,0
328.9243854,3176518.5,3687071.8,2897377.3,3504993,3609477,4155587.8,4240485.5,4923689.5,3402546.3,3561503.5,4062805,3014612.8,2401620.3,1345956.5,3325289.8,2685098.3,2926486.3,2499555.5,2647453.5,1660316,0,2106641.5
328.9246608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343932.1,0
328.927646,6353991,1533088.4,1780961.8,1432161.6,2717061.8,1892548.4,3280486,6792490,6507827,5559328.5,3012181.5,7460309.5,5465941,3189669,6391658.5,7809707,6070679,6494692,3742110.3,6127004.5,6109885,6062866
328.9661778,0,0,0,0,0,0,0,2057522.1,1883963,1735722.3,0,2016733.4,0,0,1438321.8,2232499.8,1632928.5,2357227.8,0,1453986.9,0,1366810.4
328.9663816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268135,0,1231815.5,0
328.9946137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189543.6,0,0
328.9948893,0,0,0,0,1885589.9,0,0,1745720.1,0,0,0,0,0,0,0,1580730.1,0,0,0,0,0,0
329.0136806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172052.5,0
329.0303765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182681.1,0
329.0514643,0,0,0,0,0,0,0,1356356,1277261,0,0,1683183.4,1942379.4,2031548.3,1452930.1,1910470.9,0,1538044.5,1941946.3,0,2681055,1814828.5
