Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Stegen_ICR_5_pp1_Nov20_1_01_24960,Stegen_ICR_6_pp1_Nov20_1_01_24954,Stegen_ICR_6_pp2_Nov20_1_01_24949,Stegen_ICR_6_pp3_Nov20_1_01_24963,Stegen_ICR_7_pp1_Nov20_1_01_24969,Stegen_ICR_7_pp2_Nov20_1_01_24970,Stegen_ICR_7_pp3_Nov20_1_01_24952,Stegen_ICR_8_pp1_Nov20_1_01_24966,Stegen_ICR_8_pp2_Nov20_1_01_24959,Stegen_ICR_8_pp3_Nov20_1_01_24947,Stegen_ICR_9_pp1_Nov20_1_01_24951,Stegen_ICR_9_pp2_Nov20_1_01_24946,Stegen_ICR_9_pp3_Nov20_1_01_24955,Stegen_ICR_10_pp1_Nov20_1_01_24948,Stegen_ICR_10_pp2_Nov20_1_01_24965,Stegen_ICR_10_pp3_Nov20_1_01_24950,Stegen_River_at_ICR2p1_Nov20_1_01_24962,Stegen_River_at_ICR2p2_Nov20_1_01_24968,Stegen_River_at_ICR3_Nov20_1_01_24971,Stegen_River_at_ICR6_Nov20_1_01_24958,Stegen_River_at_ICR7_Nov20_1_01_24945,Stegen_River_at_ICR8_Nov20_1_01_24957,Stegen_River_at_ICR9_Nov20_1_01_24956,Stegen_River_at_ICR10_Nov20_1_01_24964,Stegen_ICR_1_pp1_Nov20_1_01_24967,Stegen_ICR_2_pp1_Nov20_1_01_24953,Stegen_ICR_3_pp1_Nov20_1_01_24944,Stegen_ICR_4_pp1_Nov20_1_01_24961
124.390387968042,0,0,0,0,0,0,0,0,,None,125.397664434922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997641.4,0,0
124.39113458569,0,0,0,0,0,0,0,0,,None,125.39841105257,0,0,0,965058.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.393179128963,0,0,0,0,0,0,0,0,,None,125.400455595843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082944.1,0,0,0,0,0,0,0,0,0,0,935694.9,0,0,0
124.39346995899,0,0,0,0,0,0,0,0,,None,125.40074642587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937521.8,0,0
124.397485947194,0,0,0,0,0,0,0,0,,None,125.404762414074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996946.4,0,0
124.397660501521,0,0,0,0,0,0,0,0,,None,125.404936968401,0,0,0,0,0,0,0,0,0,0,0,0,0,1130791.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.397807135009,0,0,0,0,0,0,0,0,,None,125.405083601889,0,0,0,0,935884.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.398535690586,0,0,0,0,0,0,0,0,,None,125.405812157466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009793.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.401411475012,0,0,0,0,0,0,0,0,,None,125.408687941892,0,0,0,0,0,0,0,0,1126990.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.408302819371,0,0,0,0,0,0,0,0,,None,125.415579286251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947088.1,0,0,0,0
124.408692379057,0,0,0,0,0,0,0,0,,None,125.415968845937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039250.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.409250912637,0,0,0,0,0,0,0,0,,None,125.416527379517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083764.4,0,0
124.410182995539,0,0,0,0,0,0,0,0,,None,125.417459462419,0,0,0,1144365,0,0,0,0,0,0,0,0,0,940633.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.410411909226,0,0,0,0,0,0,0,0,,None,125.417688376106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058236.5,0,0
124.411628519162,0,0,0,0,0,0,0,0,,None,125.418904986042,0,0,0,1156597.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.412774488079,0,0,0,0,0,0,0,0,,None,125.420050954959,0,0,0,0,0,0,0,0,1028976.4,0,0,0,953843.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.417126082036,0,0,0,0,0,0,0,0,,None,125.424402548916,0,0,0,0,1162223.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.417840498996,0,0,0,0,0,0,0,0,,None,125.425116965876,0,0,0,932806.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.418139937459,0,0,0,0,0,0,0,0,,None,125.425416404339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945612.6,0,0,0,0,995381.8,0,0
124.418229497733,0,0,0,0,0,0,0,0,,None,125.425505964613,0,0,0,1157782.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.418380239526,0,0,0,0,0,0,0,0,,None,125.425656706406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943677.9,0
124.419430493834,0,0,0,0,0,0,0,0,,None,125.426706960714,0,0,0,1070742.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.419866631977,0,0,0,0,0,0,0,0,,None,125.427143098857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941724.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.420006197762,0,0,0,0,0,0,0,0,,None,125.427282664642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940586.3,0,0,0,0,0,0,0,0,0,0,0,0
124.421276980615,0,0,0,0,0,0,0,0,,None,125.428553447495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995613.1,0,0,0,0,0,0,0
124.421346877106,0,0,0,0,0,0,0,0,,None,125.428623343986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937806.3,0,0
124.422095485182,0,0,0,0,0,0,0,0,,None,125.429371952062,0,0,0,996230.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.422361874124,0,0,0,0,0,0,0,0,,None,125.429638341004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976934.4,0,0
124.423240361323,0,0,0,0,0,0,0,0,,None,125.430516828203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964107.3
124.423683064054,0,0,0,0,0,0,0,0,,None,125.430959530934,0,0,0,0,1002464.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.423747185984,0,0,0,0,0,0,0,0,,None,125.431023652864,0,0,0,0,0,0,0,0,0,1001768.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.424389868167,0,0,0,0,0,0,0,0,,None,125.431666335047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934630.7,0,0
124.427027216578,0,0,0,0,0,0,0,0,,None,125.434303683458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037359.1,0
124.429854484246,0,0,0,0,0,0,0,0,,None,125.437130951126,0,0,0,0,0,0,0,0,0,0,0,0,960837.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.430869481442,0,0,0,0,0,0,0,0,,None,125.438145948322,0,0,0,0,0,0,0,0,0,0,0,0,931734.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.434016401937,0,0,0,0,0,0,0,0,,None,125.441292868817,0,0,0,0,0,0,0,0,0,0,0,0,0,1006252.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.434394471704,0,0,0,0,0,0,0,0,,None,125.441670938584,0,0,0,0,0,0,0,0,0,0,0,0,1031334.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.435008836973,0,0,0,0,0,0,0,0,,None,125.442285303853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963432.4,0,0
124.435304442298,0,0,0,0,0,0,0,0,,None,125.442580909178,0,0,0,974592.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.436674139841,0,0,0,0,0,0,0,0,,None,125.443950606721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987540.8,0,0,0,0,0,0,0,0,0,0,0,0
124.437088584651,0,0,0,0,0,0,0,0,,None,125.444365051531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059743.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.437534646293,0,0,0,0,0,0,0,0,,None,125.444811113173,0,0,0,0,0,0,0,0,0,0,0,0,999095.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955768.8,0,0
124.437789261185,0,0,0,0,0,0,0,0,,None,125.445065728065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012871.3,0,0,0,0,0,0,0,1128863.5,0,0,0,0,0,0,0
124.438558185975,0,0,0,0,0,0,0,0,,None,125.445834652855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027728.8,0
124.439499428678,0,0,0,0,0,0,0,0,,None,125.446775895558,0,0,0,934921.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.439901822599,0,0,0,0,0,0,0,0,,None,125.447178289479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983969.2,0,0
124.440530932843,0,0,0,0,0,0,0,0,,None,125.447807399723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988831.9,0,0,0,0,0,0,0
124.442070366654,0,0,0,0,0,0,0,0,,None,125.449346833534,0,0,0,0,0,0,0,0,1180596.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.442852840715,0,0,0,0,0,0,0,0,,None,125.450129307595,0,0,940287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.443304447088,0,0,0,0,0,0,0,0,,None,125.450580913968,0,0,0,0,0,0,0,0,0,0,0,0,968728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.444695006425,0,0,0,0,0,0,0,0,,None,125.451971473305,0,0,0,0,993371.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.445919560382,0,0,0,0,0,0,0,0,,None,125.453196027262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986048.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.44712943652,0,0,0,0,0,0,0,0,,None,125.4544059034,0,0,0,0,0,0,0,0,0,0,0,0,944792.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.447339102776,0,0,0,0,0,0,0,0,,None,125.454615569656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962758.4,0,0,0,0,0,0,0,0,0,0,0,0
124.447596799994,0,0,0,0,0,0,0,0,,None,125.454873266874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342202.4,0,0
124.448911097313,0,0,0,0,0,0,0,0,,None,125.456187564193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974102.6,0,0,0,0,0,0,0,0,0,0,0,0
124.449389396568,0,0,0,0,0,0,0,0,,None,125.456665863448,0,0,0,960666.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.450721907555,0,0,0,0,0,0,0,0,,None,125.457998374435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942257.4,0,0,0,0,0,0,0
124.452228422433,0,0,0,0,0,0,0,0,,None,125.459504889313,0,0,0,0,0,0,0,0,0,0,0,0,1128569.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.453023147582,0,0,0,0,0,0,0,0,,None,125.460299614462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991158.8,0
124.453426146512,0,0,0,0,0,0,0,0,,None,125.460702613392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029378.9,0
124.457274891294,0,0,0,0,0,0,0,0,,None,125.464551358174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060834.4,0,0,0,0,0,0,0
124.457653890353,0,0,0,0,0,0,0,0,,None,125.464930357233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956162.4,0,0,0,0,0,0,0
124.457776066502,0,0,0,0,0,0,0,0,,None,125.465052533382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990679.9,0,0,0,0,0,0,0,0,0,0,0,0
124.458526405031,0,0,0,0,0,0,0,0,,None,125.465802871911,0,0,0,0,0,0,0,0,0,0,0,0,971594.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.459745764302,0,0,0,0,0,0,0,0,,None,125.467022231182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012540.3,0,0
124.466252313619,0,0,0,0,0,0,0,0,,None,125.473528780499,0,0,0,0,0,0,0,0,0,0,0,0,0,1158737.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.469563304547,0,0,0,0,0,0,0,0,,None,125.476839771427,0,0,0,0,0,0,0,0,0,0,0,0,0,1027953.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.477615282484,0,0,0,0,0,0,0,0,,None,125.484891749364,0,0,0,0,0,0,0,0,0,0,0,0,0,1114115.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.477896840116,0,0,0,0,0,0,0,0,,None,125.485173306996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964853.4,0,0,0,0,0,0,0
124.481390341853,0,0,0,0,0,0,0,0,,None,125.488666808733,0,0,0,0,0,0,0,0,0,0,0,0,972429.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.484516263573,0,0,0,0,0,0,0,0,,None,125.491792730453,0,0,0,0,0,0,0,0,0,0,0,0,0,1141412.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.485137261872,0,0,0,0,0,0,0,0,,None,125.492413728752,0,0,0,0,0,0,0,0,0,0,0,0,0,971196.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.4865196515,0,0,0,0,0,0,0,0,,None,125.49379611838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961563.9,0,0,0,0,0,0,0,0,0,0,0
124.490296247734,0,0,0,0,0,0,0,0,,None,125.497572714614,0,0,0,0,0,0,0,0,0,0,0,0,0,968233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.493670664629,0,0,0,0,0,0,0,0,,None,125.500947131509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940737.8,0,0
124.496644230338,0,0,0,0,0,0,0,0,,None,125.503920697218,0,0,0,0,0,0,0,0,0,0,0,0,0,937413.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.499250648233,0,0,0,0,0,0,0,0,,None,125.506527115113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985762.6,0,0
124.499366786826,0,0,0,0,0,0,0,0,,None,125.506643253706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002104.6,0,0,0,0,0,0,0
124.499815221648,0,0,0,0,0,0,0,0,,None,125.507091688528,0,0,0,0,0,0,0,0,0,0,0,0,0,980806.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.500295211434,0,0,0,0,0,0,0,0,,None,125.507571678314,0,0,0,0,0,0,0,0,962837.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.511639879249,0,0,0,0,0,0,0,0,,None,125.518916346129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116272,0,0,0,0,0,0,0,0,0,0,0,0
124.518664973312,0,0,0,0,0,0,0,0,,None,125.525941440192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051004.4,0
124.521322435848,0,0,0,0,0,0,0,0,,None,125.528598902728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047985.1,0,0,0,0
124.522300729893,0,0,0,0,0,0,0,0,,None,125.529577196773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944988,0,0,0,0,0,0,0
124.523719156134,0,0,0,0,0,0,0,0,,None,125.530995623014,0,0,0,0,0,0,0,0,0,0,0,0,0,1026593.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.523989635776,0,0,0,0,0,0,0,0,,None,125.531266102656,0,0,982396.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.524322724874,0,0,0,0,0,0,0,0,,None,125.531599191754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944684.3,0,0,0,0,0,0,0
124.543455586594,0,0,0,0,0,0,0,0,,None,125.550732053474,0,0,986751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.550782095781,0,0,0,0,0,0,0,0,,None,125.558058562661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042189.3
124.571345213344,0,0,0,0,0,0,0,0,,None,125.578621680224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044328.4,0,0,0,0,0,0
124.575675326536,0,0,0,0,0,0,0,0,,None,125.582951793416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022848.5,0,0,0,0,0,0,0,0
124.580442653874,0,0,0,0,0,0,0,0,,None,125.587719120754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950647.9,0,0,0,0,0,0,0,0,0,0
124.58089906679,0,0,0,0,0,0,0,0,,None,125.58817553367,0,0,0,0,0,0,0,0,0,0,0,0,936844.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.588946943318,0,0,0,0,0,0,0,0,,None,125.596223410198,0,0,0,931471.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.613488195596,0,0,0,0,0,0,0,0,,None,125.620764662476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988805.9,0,0,0,0,0
124.618978181618,0,0,0,0,0,0,0,0,,None,125.626254648498,0,0,0,0,0,0,0,0,0,0,0,967618.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.628427440769,0,0,0,0,0,0,0,0,,None,125.635703907649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990448.1,0,0,0
124.639993437595,0,0,0,0,0,0,0,0,,None,125.647269904475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937357.8,0,0,0,0,0,0,0
124.653564986674,0,0,0,0,0,0,0,0,,None,125.660841453554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958237.2,0,0,0,0
124.677058747371,0,0,0,0,0,0,0,0,,None,125.684335214251,0,0,0,0,0,0,965346.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.697750468544,0,0,0,0,0,0,0,0,,None,125.705026935424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934333.8,0,0,0,0,0,0,0,0,0
124.708332266174,0,0,0,0,0,0,0,0,,None,125.715608733054,0,0,0,0,0,0,0,941642.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.731301826125,0,0,0,0,0,0,0,0,,None,125.738578293005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963579,0,0,0,0,0,0,0,0,0,1045881.2,0,0,0,0,0
124.760232507412,0,0,0,0,0,0,0,0,,None,125.767508974292,0,0,0,0,0,0,0,0,0,0,0,0,0,988653.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.761849655936,0,0,0,0,0,0,0,0,,None,125.769126122816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965899.8
124.77203766702,0,0,0,0,0,0,0,0,,None,125.7793141339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958294.3,0,0,0,0,0,0
124.875474746849,0,0,0,0,0,0,0,0,,None,125.882751213729,0,0,935268.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.884173582198,0,0,0,0,0,0,0,0,,None,125.891450049078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964089.8,0,0,0,0,0,0,0,0,0,0,0,0
124.89175915873,0,0,0,0,0,0,0,0,,None,125.89903562561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985092.2,0,0,0,0,0,0,0,0,0
124.907889123312,0,0,0,0,0,0,0,0,,None,125.915165590192,0,0,0,0,0,0,0,0,1024300.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.916774332768,0,0,0,0,0,0,0,0,,None,125.924050799648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935146.8
124.924357937285,0,0,0,0,0,0,0,0,,None,125.931634404165,0,0,0,0,0,0,0,1067236.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.928598104408,0,0,0,0,0,0,0,0,,None,125.935874571288,0,0,0,0,0,0,0,0,0,0,0,0,953259.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.95234534447,0,0,0,0,0,0,0,0,,None,125.95962181135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977676.7,0,0,0,0,0,0,0,0,0,0,0,0
124.964607383341,0,0,0,0,0,0,0,0,,None,125.971883850221,0,0,1128819.5,0,0,0,0,0,0,0,1588491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163430.3,0,0,0,0
124.973045553986,0,0,0,0,0,0,0,0,,None,125.980322020866,0,0,0,0,935716.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.97564226312,0,0,0,0,0,0,0,0,,None,125.98291873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940642.7,0,0,0,0,0,0,0,0
124.981232850547,0,0,0,0,0,0,0,0,,None,125.988509317427,0,0,0,0,0,0,0,946453.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.033298062023,0,0,0,0,0,0,0,0,,None,126.040574528903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078121.8,0,0,0,0,0,0,0,0,0,0,0,0
125.036690927062,0,0,0,0,0,0,0,0,,None,126.043967393942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955547.5,0,0,0,0,0,0,0,0,0
125.071091503976,0,0,0,0,0,0,0,0,,None,126.078367970856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933600,0
125.087471872918,0,0,0,0,0,0,0,0,,None,126.094748339798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958714.7,0,0,0,0,0,0,0,0,0,0,0,0
125.090411655859,0,0,0,0,0,0,0,0,,None,126.097688122739,0,0,0,0,0,0,0,0,0,0,0,0,1005934.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.091229337535,0,0,0,0,0,0,0,0,,None,126.098505804415,0,0,0,0,0,0,0,0,0,0,952126.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.093413331272,0,0,0,0,0,0,0,0,,None,126.100689798152,0,0,0,0,0,0,0,0,0,0,995471.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.127544128053,0,0,0,0,0,0,0,0,,None,126.134820594933,0,0,0,0,964941.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.197366501973,0,0,0,0,0,0,0,0,,None,126.204642968853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960405.7,0,0,0
125.231312468423,0,0,0,0,0,0,0,0,,None,126.238588935303,0,0,0,0,0,0,0,986150.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.252900295002,0,0,0,0,0,0,0,0,,None,126.260176761882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976422.2,0,0,0,0,0,0,0,0,0,0,0,0
125.274102143372,0,0,0,0,0,0,0,0,,None,126.281378610252,0,0,0,0,0,0,0,0,958839.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.317159478196,0,0,0,0,0,0,0,0,,None,126.324435945076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958754,0,0,0,0,0,0,0,0,0
125.332326984471,0,0,0,0,0,0,0,0,,None,126.339603451351,0,0,0,0,0,0,0,0,0,0,0,0,934247.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.336219973658,0,0,0,0,0,0,0,0,,None,126.343496440538,0,0,0,0,0,0,0,0,0,0,0,0,1015351.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125.337831122458,0,0,0,0,0,0,0,0,,None,126.345107589338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978767.4,0,0,0,0,0,0
125.339047789518,0,0,0,0,0,0,0,0,,None,126.346324256398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979867.1,0
