OTU ID	ICR_10_pp1	ICR_10_pp2	ICR_10_pp3	ICR_4_pp1	ICR_5_pp1	ICR_6_pp1	ICR_6_pp2	ICR_6_pp3	ICR_7_pp1	ICR_7_pp2	ICR_7_pp3	ICR_8_pp1	ICR_8_pp2	ICR_8_pp3	ICR_9_pp2	ICR_9_pp3	River_at_ICR10	River_at_ICR2_1	River_at_ICR2_2	River_at_ICR3	River_at_ICR7	River_at_ICR8	River_at_ICR9	taxonomy
OTU_1356	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	5	2	0	0	4	1	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Haliangiaceae,g__Haliangium,s__?"
OTU_1357	0	0	0	1	0	9	0	0	0	0	7	0	0	0	0	2	0	0	1	0	0	0	0	"k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Chryseobacterium,s__?"
OTU_1358	0	0	0	2	0	18	0	1	0	0	4	0	0	0	0	3	0	2	0	1	0	0	1	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Rhizobium,s__?"
OTU_1359	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria,p__Ca._Dependentiae_(TM6),c__?,o__?,f__?,g__?,s__?"
OTU_136	0	0	0	22	45	3	0	0	0	0	5	0	0	0	0	5	0	0	0	1	5	0	49	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfuromonadales,f__Geobacteraceae,g__Geobacter,s__?"
OTU_1360	0	0	0	3	0	1	0	5	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	"k__Bacteria,p__Verrucomicrobia,c__Spartobacteria,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__?"
OTU_1361	0	0	0	5	0	0	0	9	4	0	3	0	0	0	0	0	0	7	4	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Oligoflexales,f__Oligoflexaceae,g__?,s__?"
OTU_1362	0	0	0	3	0	0	0	9	1	0	0	0	0	0	0	0	1	4	8	0	1	0	0	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__FukuN57,g__?,s__?"
OTU_1363	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	1	0	0	"k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__env.OPS_17,g__?,s__?"
OTU_1364	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Pedobacter,s__?"
OTU_1365	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Nostocales,f__Rivulariaceae,g__?,s__?"
OTU_1366	0	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	0	"k__?,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1367	0	0	0	4	0	0	0	1	0	0	12	0	0	0	0	0	0	2	0	0	4	0	0	"k__Bacteria,p__Bacteroidetes,c__Saprospiria,o__Saprospirales,f__?,g__?,s__?"
OTU_1368	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1369	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	"k__Bacteria,p__Actinobacteria,c__Actinobacteria_(class),o__Frankiales,f__Geodermatophilaceae,g__?,s__?"
OTU_137	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria,p__Chloroflexi,c__Dehalococcoidia_(subdiv._6),o__vadinBA26,f__?,g__?,s__?"
OTU_1370	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__?,g__?,s__?"
OTU_1371	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	"k__Eukaryota_(Mitochondrion),p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1372	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	"k__Eukaryota_(Mitochondrion),p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1373	0	0	0	4	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	"k__Eukaryota_(Mitochondrion),p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1374	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	"k__?,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1375	0	0	0	3	0	0	0	3	2	0	10	0	0	0	0	0	0	15	10	0	0	0	0	"k__?,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1376	0	0	0	4	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	"k__Eukaryota_(Mitochondrion),p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1377	0	0	0	3	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__?,s__?"
OTU_1378	0	0	0	4	0	0	0	1	0	0	11	0	0	0	0	0	0	2	2	1	8	0	0	"k__Bacteria,p__Bacteroidetes,c__Chitinophagia,o__Chitinophagales,f__?,g__?,s__?"
OTU_1379	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	3	3	0	0	0	0	"k__Eukaryota_(Chloroplast),p__?,c__?,o__?,f__?,g__?,s__?"
OTU_138	0	1	0	23	0	2	0	44	0	0	5	0	0	0	0	2	10	47	35	1	3	0	2	"k__Bacteria,p__Verrucomicrobia,c__Ca._Methylacidiphilum,o__?,f__?,g__?,s__?"
OTU_1380	0	0	0	1	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Family_XII,g__Exiguobacterium,s__?"
OTU_1381	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria,p__Bacteroidetes,c__Chitinophagia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophaga,s__?"
OTU_1382	0	1	0	2	0	0	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	"k__Bacteria,p__Bacteroidetes,c__Chitinophagia,o__?,f__?,g__?,s__?"
OTU_1383	0	0	0	13	9	7	0	0	2	0	7	0	0	0	0	2	4	1	0	3	2	0	12	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfuromonadales,f__Geobacteraceae,g__Geobacter,s__?"
OTU_1384	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	3	"k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes_(class),o__Gemmatimonadales,f__Gemmatimonadaceae,g__?,s__?"
OTU_1385	0	0	1	0	3	3	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	2	"k__Bacteria,p__Chloroflexi,c__Chloroflexi_Subdivision_8_(TK10),o__?,f__?,g__?,s__?"
OTU_1386	0	0	0	1	17	2	0	0	0	0	2	0	0	0	0	8	0	0	0	1	3	0	12	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfuromonadales,f__Geobacteraceae,g__Geobacter,s__?"
OTU_1387	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	14	0	0	0	11	13	0	7	"k__Bacteria,p__Verrucomicrobia,c__OPB35_soil_group,o__?,f__?,g__?,s__?"
OTU_1388	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	21	3	0	0	4	0	0	5	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__DA111,g__?,s__?"
OTU_1389	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Arenimonas,s__?"
OTU_139	0	53	14	23	57	10	0	30	9	0	15	0	0	0	0	55	69	43	32	11	39	0	38	"k__Bacteria,p__Verrucomicrobia,c__Opitutae,o__Opitutales,f__Opitutaceae,g__Opitutus,s__?"
OTU_1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	"k__Bacteria,p__Planctomycetes,c__Phycisphaerae,o__S-70,f__?,g__?,s__?"
OTU_1391	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8	0	0	0	3	5	0	0	"k__Bacteria,p__Acidobacteria,c__Acidobacteria_group_5,o__?,f__?,g__?,s__?"
OTU_1392	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	1	0	3	"k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes_(class),o__Gemmatimonadales,f__Gemmatimonadaceae,g__?,s__?"
OTU_1393	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	"k__Bacteria,p__Cyanobacteria,c__ML635J-21,o__?,f__?,g__?,s__?"
OTU_1394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	"k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__?,g__?,s__?"
OTU_1395	0	0	0	4	0	2	0	5	1	0	3	0	0	0	0	9	0	3	3	0	1	0	0	"k__Bacteria,p__Verrucomicrobia,c__Opitutae,o__Opitutales,f__Opitutaceae,g__Opitutus,s__?"
OTU_1396	0	108	0	0	7	7	0	0	1	0	0	0	0	0	0	9	63	0	0	12	14	0	3	"k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__?,f__?,g__?,s__?"
OTU_1397	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	"k__Bacteria,p__Chloroflexi,c__SBR2076,o__?,f__?,g__?,s__?"
OTU_1398	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	6	1	0	0	3	4	0	0	"k__Bacteria,p__Ca._Zixibacteria_(RBG-1),c__?,o__?,f__?,g__?,s__?"
OTU_1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	"k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes_(class),o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatimonas,s__?"
OTU_14	0	0	0	149	0	7	0	278	42	0	201	0	0	0	0	0	0	392	299	0	2	0	0	"k__Eukaryota_(Chloroplast),p__?,c__?,o__?,f__?,g__?,s__?"
OTU_140	0	8	26	24	33	32	0	3	1	0	14	0	0	0	0	33	8	4	0	22	68	0	20	"k__Bacteria,p__Verrucomicrobia,c__OPB35_soil_group,o__?,f__?,g__?,s__?"
OTU_1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	"k__Bacteria,p__Ca._Parcubacteria,c__?,o__?,f__?,g__?,s__?"
OTU_1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	1	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__KCM-B-15,g__?,s__?"
OTU_1402	0	3	0	0	4	1	0	0	0	0	0	0	0	0	0	23	1	0	0	4	6	0	7	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Variibacter,s__?"
OTU_1403	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	5	3	0	0	2	1	0	1	"k__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__FW13,g__?,s__?"
OTU_1404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	3	"k__Eukaryota_(Chloroplast),p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1405	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	"k__Bacteria,p__Acidobacteria,c__Blastocatellia_(Acidobacteria_group_4),o__Blastocatellales,f__Blastocatellaceae,g__?,s__?"
OTU_1406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	"k__Bacteria,p__Actinobacteria,c__OPB41,o__?,f__?,g__?,s__?"
OTU_1407	0	2	0	1	8	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	5	0	3	"k__Bacteria,p__Acidobacteria,c__Solibacteres_(Acidobacteria_group_3),o__Solibacterales,f__Bryobacteraceae,g__Bryobacter,s__?"
OTU_1408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	"k__Bacteria,p__Halanaerobiales_phylum_incertae_sedis,c__Halanaerobiales_class_incertae_sedis,o__Halanaerobiales,f__ODP1230B8.23,g__?,s__?"
OTU_1409	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	7	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__DA111,g__?,s__?"
OTU_141	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Bacteria,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1410	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	11	0	2	"k__Bacteria,p__Verrucomicrobia,c__OPB35_soil_group,o__?,f__?,g__?,s__?"
OTU_1411	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	15	0	0	2	0	1	0	0	"k__Bacteria,p__Bacteroidetes,c__Chitinophagia,o__Chitinophagales,f__Chitinophagaceae,g__?,s__?"
OTU_1412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__?,g__?,s__?"
OTU_1413	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	"k__Bacteria,p__Ca._Dependentiae_(TM6),c__?,o__?,f__?,g__?,s__?"
OTU_1414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	"k__Bacteria,p__Cyanobacteria,c__Melainabacteria,o__Obscuribacterales,f__?,g__?,s__?"
OTU_1415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__?,s__?"
OTU_1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Syntrophobacterales,f__Syntrophobacteraceae,g__?,s__?"
OTU_1417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	"k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Chlamydiales,f__?,g__?,s__?"
OTU_1418	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	6	0	0	1	3	0	3	"k__Bacteria,p__Ca._Omnitrophica_(OP3),c__Ca._Omnitrophus_class_incertae_sedis,o__Ca._Omnitrophus_order_incertae_sedis,f__Ca._Omnitrophus_family_incertae_sedis,g__Ca._Omnitrophus,s__?"
OTU_1419	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	"k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__?,f__?,g__?,s__?"
OTU_142	0	85	0	0	9	0	0	0	0	0	0	0	0	0	0	5	124	0	0	3	1	0	0	"k__Bacteria,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__?,s__?"
OTU_1421	0	4	0	0	2	1	0	0	0	0	0	0	0	0	0	1	7	0	0	2	0	0	0	"k__Bacteria,p__Acidobacteria,c__Acidobacteria_clade_RB25,o__Acidobacteria_group_22,f__?,g__?,s__?"
OTU_1422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__?,g__?,s__?"
OTU_1423	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	3	8	0	0	2	2	0	0	"k__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira_(Nitrospiraceae),s__?"
OTU_1424	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	"k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Chlamydiales,f__?,g__?,s__?"
OTU_1425	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	"k__Bacteria,p__Epsilonbacteraeota,c__Desulfurellia,o__Desulfurellales,f__G55,g__?,s__?"
OTU_1426	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	"k__Bacteria,p__Ca._Acetothermia_(OP1),c__?,o__?,f__?,g__?,s__?"
OTU_1427	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	"k__Bacteria,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1428	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	"k__Bacteria,p__Ca._Peregrinibacteria,c__Candidatus_Peribacteria,o__?,f__?,g__?,s__?"
OTU_1429	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	"k__Bacteria,p__Chloroflexi,c__JG30-KF-CM66,o__?,f__?,g__?,s__?"
OTU_143	0	0	0	65	0	1	0	93	13	0	84	0	0	0	0	1	0	138	114	0	2	0	9	"k__Eukaryota_(Chloroplast),p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1430	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	"k__Bacteria,p__Elusimicrobia,c__Elusimicrobia_(class),o__Lineage_IIc,f__?,g__?,s__?"
OTU_1431	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	"k__Bacteria,p__SPAM,c__?,o__?,f__?,g__?,s__?"
OTU_1432	0	1	0	4	5	1	0	0	0	0	0	0	0	0	0	0	4	1	1	3	3	0	3	"k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae_1,g__Clostridium_sensu_stricto_13,s__?"
OTU_1433	0	12	0	0	1	2	0	1	0	0	0	0	0	0	0	6	11	0	0	4	1	0	4	"k__Bacteria,p__Elusimicrobia,c__Elusimicrobia_(class),o__Lineage_IIc,f__?,g__?,s__?"
OTU_1434	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__X35,f__?,g__?,s__?"
OTU_1435	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2	4	0	0	0	1	0	1	"k__Bacteria,p__Ca._Dependentiae_(TM6),c__?,o__?,f__?,g__?,s__?"
OTU_1436	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	"k__Bacteria,p__Elusimicrobia,c__Elusimicrobia_(class),o__?,f__?,g__?,s__?"
OTU_1437	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	"k__Archaea,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1438	0	3	1	0	5	10	0	0	0	0	0	0	0	0	0	2	7	1	0	5	0	0	1	"k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes_(class),o__Gemmatimonadales,f__Gemmatimonadaceae,g__?,s__?"
OTU_1439	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__?,f__?,g__?,s__?"
OTU_144	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	8	1	0	0	1	6	0	51	"k__Bacteria,p__Acidobacteria,c__Acidobacteria_group_25,o__?,f__?,g__?,s__?"
OTU_1440	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	"k__Bacteria,p__Ca._Omnitrophica_(OP3),c__?,o__?,f__?,g__?,s__?"
OTU_1441	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	4	4	0	0	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__AT-s3-44,g__?,s__?"
OTU_1442	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	5	0	1	1	0	1	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__?,s__?"
OTU_1443	0	0	0	11	0	1	0	3	0	0	4	0	0	0	0	0	0	8	5	0	0	0	0	"k__Eukaryota_(Chloroplast),p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1444	0	0	0	7	0	0	0	6	0	0	3	0	0	0	0	0	0	7	1	3	13	0	0	"k__Bacteria,p__Bacteroidetes,c__Saprospiria,o__Saprospirales,f__Haliscomenobacteraceae,g__?,s__?"
OTU_1445	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	1	0	7	4	0	1	0	0	"k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__?"
OTU_1446	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	"k__Bacteria,p__Chloroflexi,c__SBR2076,o__?,f__?,g__?,s__?"
OTU_1447	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	5	3	0	0	0	0	"k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__?,g__?,s__?"
OTU_1448	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	7	1	0	1	0	0	"k__Eukaryota_(Chloroplast),p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1449	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	8	1	1	0	0	0	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiales_Incertae_Sedis,g__?,s__?"
OTU_145	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	"k__Bacteria,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1450	0	0	0	1	0	0	0	6	1	0	1	0	0	0	0	0	0	5	4	0	0	0	0	"k__?,p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1451	0	0	0	3	0	0	0	7	0	0	4	0	0	0	0	0	0	8	1	0	0	0	0	"k__Bacteria,p__Planctomycetes,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__?,s__?"
OTU_1452	0	0	0	2	0	0	0	3	0	0	1	0	0	0	0	0	0	5	0	0	4	0	0	"k__Bacteria,p__Bacteroidetes,c__Chitinophagia,o__Chitinophagales,f__Chitinophagaceae,g__Filimonas,s__?"
OTU_1453	0	0	0	2	0	0	0	6	0	0	1	0	0	0	0	0	0	7	6	0	0	0	0	"k__Bacteria,p__Ca._Dependentiae_(TM6),c__?,o__?,f__?,g__?,s__?"
OTU_1454	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	5	10	0	1	0	0	"k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__NS11-12_marine_group,g__?,s__?"
OTU_1455	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	4	5	1	4	0	0	"k__Bacteria,p__Bacteroidetes,c__Chitinophagia,o__Chitinophagales,f__Chitinophagaceae,g__?,s__?"
OTU_1456	0	0	0	2	0	2	0	6	0	0	2	0	0	0	0	1	0	5	8	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Oligoflexales,f__Oligoflexaceae,g__?,s__?"
OTU_1457	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__?,s__?"
OTU_1458	0	0	0	1	0	0	0	5	0	0	4	0	0	0	0	0	0	1	4	0	2	0	0	"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Nitrosomonadales,f__Nitrosomonadaceae,g__?,s__?"
OTU_1459	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	7	0	0	0	0	"k__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Oscillatoriaceae_order_incertae_sedis,f__Oscillatoriaceae,g__?,s__?"
OTU_146	0	1	0	55	1	0	0	6	1	0	17	0	0	0	0	0	0	4	6	0	4	0	0	"k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Deefgea,s__?"
OTU_1460	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	6	0	1	0	0	"k__Eukaryota_(Mitochondrion),p__?,c__?,o__?,f__?,g__?,s__?"
OTU_1461	0	0	0	2	0	1	0	3	0	0	3	0	0	0	0	0	0	1	8	0	0	0	0	"k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__SAR324_clade(Marine_group_B),f__?,g__?,s__?"
OTU_1462	0	0	0	5	0	6	0	4	0	0	1	0	0	0	0	7	1	3	4	4	4	0	0	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillales_Incertae_Sedis,g__Reyranella,s__?"
OTU_1463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	1	0	0	"k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Hyphomonadaceae,g__Woodsholea,s__?"
OTU_1464	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	1	0	1	"k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__?,g__?,s__?"
OTU_1465	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	6	1	0	0	"k__Bacteria,p__Bacteroidetes,c__Chitinophagia,o__Chitinophagales,f__Chitinophagaceae,g__?,s__?"
OTU_1466	0	5	0	1	10	1	0	0	0	0	0	0	0	0	0	10	8	0	0	6	8	0	17	"k__Bacteria,p__Acidobacteria,c__Holophagae,o__Acidobacteria_group_7a,f__?,g__?,s__?"
OTU_1467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	4	"k__Bacteria,p__Verrucomicrobia,c__S-BQ2-57_soil_group,o__?,f__?,g__?,s__?"
OTU_1468	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	5	6	0	0	"k__Bacteria,p__Planctomycetes,c__Planctomycetacia,o__Planctomycetales,f__Planctomycetaceae,g__Rhodopirellula,s__?"
